Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo
N00051,8,29,29,0,1,148,-2,2011,kig,51,60,21,3
N00052,9,30,30,0,1,151,-5,2011,kig,51,60,21,3
N00054,9,20,20,0,1,146,0,2011,kig,51,60,21,3
N00055,9,23,23,0,1,147,-1,2011,kig,51,60,21,3
N00057,9,28,28,0,1,149,-3,2011,kig,51,60,21,3
N00060,9,28,28,0,1,149,-3,2011,kig,51,60,21,3
N00062,9,26,26,0,1,148,-2,2011,kig,51,60,21,3
N00066,12,20,20,0,1,142,4,2011,kig,51,60,21,3
N00067,12,23,23,0,1,152,-6,2011,kig,51,60,21,3
N00070,12,26,26,0,1,146,0,2011,kig,51,60,21,3
N00075,13,24,24,0,1,145,1,2011,kig,51,60,21,3
N00076,13,32,32,0,1,153,-7,2011,kig,51,60,21,3
N00077,13,28,28,0,1,149,-3,2011,kig,51,60,21,3
N00079,15,30,30,0,1,151,-5,2011,kig,51,60,21,3
N00080,15,28,28,0,1,149,-3,2011,kig,51,60,21,3
N00081,15,37,37,0,1,158,-12,2011,kig,51,60,21,3
N00082,16,40,40,0,1,161,-15,2011,kig,51,60,21,3
N00083,16,38,38,0,1,159,-13,2011,kig,51,60,21,3
N00084,16,32,32,0,1,153,-7,2011,kig,51,60,21,3
N00086,20,33,33,0,1,154,-8,2011,kig,51,60,21,3
N00087,21,28,28,0,1,149,-3,2011,kig,51,60,21,3
N00088,24,33,33,0,1,154,-8,2011,kig,51,60,21,3
N00089,26,30,30,0,1,151,-5,2011,kig,51,60,21,3
C00067,9,9,20,1,1,152,-6,2011,kig,51,60,21,3
M00002,1,1,16,1,1,144,2,2011,kig,51,60,21,3
M00020,5,5,14,1,1,148,-2,2011,kig,51,60,21,3
M00021,5,5,14,1,1,148,-2,2011,kig,51,60,21,3
M00022,5,5,14,1,1,148,-2,2011,kig,51,60,21,3
M00023,5,5,14,1,1,148,-2,2011,kig,51,60,21,3
M00024,5,5,14,1,1,148,-2,2011,kig,51,60,21,3
M00027,6,6,15,1,1,149,-3,2011,kig,51,60,21,3
M00029,7,7,12,1,1,150,-4,2011,kig,51,60,21,3
M00030,7,20,23,1,1,144,2,2011,kig,51,60,21,3
M00038,9,16,24,1,1,149,-3,2011,kig,51,60,21,3
M00039,9,9,16,1,1,143,3,2011,kig,51,60,21,3
M00041,12,12,30,1,1,155,-9,2011,kig,51,60,21,3
M00043,15,15,35,1,1,158,-12,2011,kig,51,60,21,3
M00044,16,16,27,1,1,150,-4,2011,kig,51,60,21,3
M00047,17,17,35,1,1,157,-11,2011,kig,51,60,21,3
MG0028,5,5,14,1,1,148,-2,2011,kig,51,60,21,3
MG0063,8,28,29,1,1,151,-5,2011,kig,51,60,21,3
MG0085,14,27,30,1,1,152,-6,2011,kig,51,60,21,3
N00028,5,5,20,1,1,145,1,2011,kig,51,60,21,3
N00029,5,5,16,1,1,148,-2,2011,kig,51,60,21,3
N00032,5,15,24,1,1,149,-3,2011,kig,51,60,21,3
N00043,8,8,16,1,1,152,-6,2011,kig,51,60,21,3
N00069,12,17,26,1,1,151,-5,2011,kig,51,60,21,3
N00072,12,12,16,1,1,152,-6,2011,kig,51,60,21,3
N00078,15,22,26,1,1,147,-1,2011,kig,51,60,21,3
N00085,17,17,34,1,1,159,-13,2011,kig,51,60,21,3
N00091,29,29,30,1,1,154,-8,2011,kig,51,60,21,3
MG0080,12,31,31,0,1,146,0,2011,kig,51,60,21,3
MG0086,15,34,34,0,1,158,-12,2011,kig,51,60,21,3
MG0089,15,34,34,0,1,155,-9,2011,kig,51,60,21,3
N00036,7,19,19,0,1,147,-1,2011,kig,51,60,21,3
N00049,8,24,24,0,1,148,-2,2011,kig,51,60,21,3
N00073,12,30,30,0,1,154,-8,2011,kig,51,60,21,3
C00011,6,23,23,0,1,157,-1,2012,kig,52,45,23,0
C00012,7,27,27,0,1,160,-4,2012,kig,52,45,23,0
C00013,8,30,30,0,1,161,-5,2012,kig,52,45,23,0
C00014,8,24,24,0,1,155,1,2012,kig,52,45,23,0
C00015,8,23,23,0,1,155,1,2012,kig,52,45,23,0
C00025,10,23,23,0,1,155,1,2012,kig,52,45,23,0
C00026,10,22,22,0,1,159,-3,2012,kig,52,45,23,0
C00033,11,24,24,0,1,160,-4,2012,kig,52,45,23,0
C00036,11,32,32,0,1,164,-8,2012,kig,52,45,23,0
C00037,11,19,19,0,1,148,8,2012,kig,52,45,23,0
C00040,12,26,26,0,1,157,-1,2012,kig,52,45,23,0
C00041,15,32,32,0,1,159,-3,2012,kig,52,45,23,0
C00042,15,32,32,0,1,168,-12,2012,kig,52,45,23,0
C00053,22,28,28,0,1,159,-3,2012,kig,52,45,23,0
M00002,3,30,30,0,1,156,0,2012,kig,52,45,23,0
M00018,11,26,26,0,1,157,-1,2012,kig,52,45,23,0
M00019,12,27,27,0,1,163,-7,2012,kig,52,45,23,0
M00021,12,27,27,0,1,158,-2,2012,kig,52,45,23,0
M00024,13,27,27,0,1,158,-2,2012,kig,52,45,23,0
M00025,13,26,26,0,1,157,-1,2012,kig,52,45,23,0
M00026,3,26,26,0,1,157,-1,2012,kig,52,45,23,0
M00027,13,27,27,0,1,158,-2,2012,kig,52,45,23,0
M00029,19,41,41,0,1,172,-16,2012,kig,52,45,23,0
M00031,25,27,27,0,1,158,-2,2012,kig,52,45,23,0
M00050,23,36,36,0,1,167,-11,2012,kig,52,45,23,0
N00007,7,29,29,0,1,161,-5,2012,kig,52,45,23,0
N00014,7,30,30,0,1,161,-5,2012,kig,52,45,23,0
N00015,7,28,28,0,1,158,-2,2012,kig,52,45,23,0
N00016,7,23,23,0,1,154,2,2012,kig,52,45,23,0
N00017,7,27,27,0,1,159,-3,2012,kig,52,45,23,0
N00020,8,25,25,0,1,159,-3,2012,kig,52,45,23,0
N00023,8,27,27,0,1,158,-2,2012,kig,52,45,23,0
N00024,8,28,28,0,1,159,-3,2012,kig,52,45,23,0
N00025,9,28,28,0,1,163,-7,2012,kig,52,45,23,0
N00030,9,32,32,0,1,163,-7,2012,kig,52,45,23,0
N00031,9,28,28,0,1,163,-7,2012,kig,52,45,23,0
N00033,9,30,30,0,1,162,-6,2012,kig,52,45,23,0
N00034,9,31,31,0,1,162,-6,2012,kig,52,45,23,0
N00035,10,30,30,0,1,161,-5,2012,kig,52,45,23,0
N00037,10,28,28,0,1,163,-7,2012,kig,52,45,23,0
N00038,10,28,28,0,1,160,-4,2012,kig,52,45,23,0
N00044,13,28,28,0,1,159,-3,2012,kig,52,45,23,0
N00045,13,29,29,0,1,160,-4,2012,kig,52,45,23,0
N00046,13,29,29,0,1,162,-6,2012,kig,52,45,23,0
N00048,13,28,28,0,1,160,-4,2012,kig,52,45,23,0
N00049,13,31,31,0,1,162,-6,2012,kig,52,45,23,0
N00050,16,28,28,0,1,159,-3,2012,kig,52,45,23,0
N00051,17,30,30,0,1,161,-5,2012,kig,52,45,23,0
N00052,17,23,23,0,1,154,2,2012,kig,52,45,23,0
N00053,17,36,36,0,1,167,-11,2012,kig,52,45,23,0
N00054,17,32,32,0,1,163,-7,2012,kig,52,45,23,0
N00055,18,27,27,0,1,158,-2,2012,kig,52,45,23,0
N00057,18,27,27,0,1,158,-2,2012,kig,52,45,23,0
N00062,27,42,42,0,1,173,-17,2012,kig,52,45,23,0
N00064,28,30,30,0,1,161,-5,2012,kig,52,45,23,0
N00065,28,34,34,0,1,165,-9,2012,kig,52,45,23,0
SBS004,2,26,26,0,1,156,0,2012,kig,52,45,23,0
SBS007,7,23,23,0,1,153,3,2012,kig,52,45,23,0
SBS009,7,31,31,0,1,161,-5,2012,kig,52,45,23,0
SBS010,7,29,29,0,1,161,-5,2012,kig,52,45,23,0
SBS011,8,31,31,0,1,162,-6,2012,kig,52,45,23,0
SBS015,8,32,32,0,1,162,-6,2012,kig,52,45,23,0
SBS016,8,30,30,0,1,162,-6,2012,kig,52,45,23,0
SBS020,9,33,33,0,1,163,-7,2012,kig,52,45,23,0
SBS021,9,33,33,0,1,163,-7,2012,kig,52,45,23,0
SBS023,9,33,33,0,1,163,-7,2012,kig,52,45,23,0
SBS025,9,34,34,0,1,163,-7,2012,kig,52,45,23,0
SBS026,9,29,29,0,1,161,-5,2012,kig,52,45,23,0
SBS029,9,31,31,0,1,162,-6,2012,kig,52,45,23,0
SBS031,10,23,23,0,1,156,0,2012,kig,52,45,23,0
SBS036,11,38,38,0,1,165,-9,2012,kig,52,45,23,0
SBS037,11,29,29,0,1,162,-6,2012,kig,52,45,23,0
SBS038,11,34,34,0,1,165,-9,2012,kig,52,45,23,0
SBS041,11,31,31,0,1,162,-6,2012,kig,52,45,23,0
SBS044,12,37,37,0,1,166,-10,2012,kig,52,45,23,0
SBS045,12,26,26,0,1,156,0,2012,kig,52,45,23,0
SBS048,13,26,26,0,1,157,-1,2012,kig,52,45,23,0
SBS050,13,27,27,0,1,158,-2,2012,kig,52,45,23,0
SBS052,13,31,31,0,1,162,-6,2012,kig,52,45,23,0
SBS061,18,35,35,0,1,166,-10,2012,kig,52,45,23,0
SBS062,19,24,24,0,1,155,1,2012,kig,52,45,23,0
SBS064,19,21,21,0,1,152,4,2012,kig,52,45,23,0
SBS065,23,29,29,0,1,160,-4,2012,kig,52,45,23,0
C00003,1,24,27,1,1,154,2,2012,kig,52,45,23,0
C00007,2,2,8,1,1,153,3,2012,kig,52,45,23,0
C00008,4,4,15,1,1,158,-2,2012,kig,52,45,23,0
C00019,9,18,20,1,1,154,2,2012,kig,52,45,23,0
C00045,15,15,30,1,1,161,-5,2012,kig,52,45,23,0
C00046,17,34,36,1,1,167,-11,2012,kig,52,45,23,0
C00048,17,17,34,1,1,168,-12,2012,kig,52,45,23,0
M00014,9,9,15,1,1,162,-6,2012,kig,52,45,23,0
M00015,10,10,24,1,1,158,-2,2012,kig,52,45,23,0
M00023,13,13,24,1,1,167,-11,2012,kig,52,45,23,0
N00003,6,18,25,1,1,160,-4,2012,kig,52,45,23,0
NG0007,6,6,18,1,1,156,0,2012,kig,52,45,23,0
N00026,9,19,32,1,1,163,-7,2012,kig,52,45,23,0
N00039,10,17,25,1,1,162,-6,2012,kig,52,45,23,0
N00043,13,13,19,1,1,159,-3,2012,kig,52,45,23,0
N00047,13,19,34,1,1,168,-12,2012,kig,52,45,23,0
N00056,18,18,32,1,1,165,-9,2012,kig,52,45,23,0
N00058,19,19,34,1,1,169,-13,2012,kig,52,45,23,0
N00059,27,27,34,1,1,165,-9,2012,kig,52,45,23,0
N00061,27,27,38,1,1,174,-18,2012,kig,52,45,23,0
SBS001,1,2,12,1,1,156,0,2012,kig,52,45,23,0
SBS018,9,30,34,1,1,163,-7,2012,kig,52,45,23,0
SBS032,10,18,32,1,1,164,-8,2012,kig,52,45,23,0
SBS056,16,16,28,1,1,162,-6,2012,kig,52,45,23,0
C00004,1,19,19,0,1,154,2,2012,kig,52,45,23,0
C00038,11,48,48,0,1,159,-3,2012,kig,52,45,23,0
N00018,7,16,16,0,1,158,-2,2012,kig,52,45,23,0
JR0001,1,15,15,0,1,154,10,2013,kig,57,46,22,0
JR0008,2,9,9,0,1,148,16,2013,kig,57,46,22,0
JR0015,6,17,17,0,1,156,8,2013,kig,57,46,22,0
JR0030,7,14,14,0,1,153,11,2013,kig,57,46,22,0
KP0001,1,19,19,0,1,158,6,2013,kig,57,46,22,0
KP0005,2,12,12,0,1,151,13,2013,kig,57,46,22,0
KP0007,2,16,16,0,1,155,9,2013,kig,57,46,22,0
KP0019,6,16,16,0,1,151,13,2013,kig,57,46,22,0
KP0021,6,16,16,0,1,158,6,2013,kig,57,46,22,0
KP0037,13,16,16,0,1,155,9,2013,kig,57,46,22,0
MG0007,2,14,14,0,1,152,12,2013,kig,57,46,22,0
MG0017,5,20,20,0,1,159,5,2013,kig,57,46,22,0
MG0020,5,20,20,0,1,159,5,2013,kig,57,46,22,0
MG0024,6,17,17,0,1,156,8,2013,kig,57,46,22,0
MG0030,7,12,12,0,1,151,13,2013,kig,57,46,22,0
MG0031,7,18,18,0,1,151,13,2013,kig,57,46,22,0
MG0036,8,16,16,0,1,154,10,2013,kig,57,46,22,0
MG0042,13,20,20,0,1,155,9,2013,kig,57,46,22,0
MG0046,14,16,16,0,1,154,10,2013,kig,57,46,22,0
TH0002,1,14,14,0,1,153,11,2013,kig,57,46,22,0
TH0010,5,16,16,0,1,157,7,2013,kig,57,46,22,0
TH0017,6,15,15,0,1,154,10,2013,kig,57,46,22,0
TH0018,6,14,14,0,1,151,13,2013,kig,57,46,22,0
TH0019,6,16,16,0,1,159,5,2013,kig,57,46,22,0
TH0020,6,20,20,0,1,159,5,2013,kig,57,46,22,0
TH0025,7,12,12,0,1,153,11,2013,kig,57,46,22,0
TH0036,9,13,13,0,1,152,12,2013,kig,57,46,22,0
TH0040,9,12,12,0,1,151,13,2013,kig,57,46,22,0
TH0042,14,18,18,0,1,157,7,2013,kig,57,46,22,0
JR0009,2,2,15,1,1,159,5,2013,kig,57,46,22,0
JR0011,2,2,6,1,1,158,6,2013,kig,57,46,22,0
KP0004,1,1,12,1,1,163,1,2013,kig,57,46,22,0
KP0010,2,13,15,1,1,155,9,2013,kig,57,46,22,0
KP0014,5,12,14,1,1,153,11,2013,kig,57,46,22,0
KP0024,7,7,15,1,1,156,8,2013,kig,57,46,22,0
KP0030,7,12,15,1,1,152,12,2013,kig,57,46,22,0
MG0034,7,7,15,1,1,155,9,2013,kig,57,46,22,0
TH0015,6,15,20,1,1,160,4,2013,kig,57,46,22,0
TH0023,7,7,15,1,1,159,5,2013,kig,57,46,22,0
TH0027,7,7,11,1,1,152,12,2013,kig,57,46,22,0
TH0031,8,8,16,1,1,167,-3,2013,kig,57,46,22,0
TH0034,8,8,16,1,1,162,2,2013,kig,57,46,22,0
JR0004,2,20,20,0,1,164,0,2013,kig,57,46,22,0
JR0023,6,20,20,0,1,156,8,2013,kig,57,46,22,0
JR0037,13,20,20,0,1,167,-3,2013,kig,57,46,22,0
KP0016,6,20,20,0,1,160,4,2013,kig,57,46,22,0
MG0010,2,20,20,0,1,163,1,2013,kig,57,46,22,0
MG0015,5,21,21,0,1,162,2,2013,kig,57,46,22,0
MG0027,6,20,20,0,1,164,0,2013,kig,57,46,22,0
MG0028,7,20,20,0,1,169,-5,2013,kig,57,46,22,0
MG0038,8,20,20,0,1,162,2,2013,kig,57,46,22,0
MG0039,8,20,20,0,1,162,2,2013,kig,57,46,22,0
MG0044,13,20,20,0,1,163,1,2013,kig,57,46,22,0
TH0033,8,20,20,0,1,156,8,2013,kig,57,46,22,0
CM002,2,17,17,0,1,150,3,2014,kig,38,55,7,9
CM005,3,10,10,0,1,135,18,2014,kig,38,55,7,9
CM006,3,10,10,0,1,138,15,2014,kig,38,55,7,9
CM007,3,11,11,0,1,139,14,2014,kig,38,55,7,9
CM009,3,12,12,0,1,134,19,2014,kig,38,55,7,9
CM010B,3,14,14,0,1,142,11,2014,kig,38,55,7,9
CM012,3,6,6,0,1,134,19,2014,kig,38,55,7,9
CM013,4,11,11,0,1,139,14,2014,kig,38,55,7,9
CM014,4,8,8,0,1,136,17,2014,kig,38,55,7,9
CM015,4,15,15,0,1,143,10,2014,kig,38,55,7,9
CM016,5,12,12,0,1,140,13,2014,kig,38,55,7,9
CM025,7,17,17,0,1,145,8,2014,kig,38,55,7,9
CM029,13,14,14,0,1,142,11,2014,kig,38,55,7,9
EW003,2,13,13,0,1,141,12,2014,kig,38,55,7,9
EW005,3,26,26,0,1,154,-1,2014,kig,38,55,7,9
EW007,3,8,8,0,1,132,21,2014,kig,38,55,7,9
EW011,4,16,16,0,1,144,9,2014,kig,38,55,7,9
EW016,5,14,14,0,1,142,11,2014,kig,38,55,7,9
EW020,5,15,15,0,1,144,9,2014,kig,38,55,7,9
EW021,5,6,6,0,1,134,19,2014,kig,38,55,7,9
EW023,3,7,7,0,1,135,18,2014,kig,38,55,7,9
EW025,6,9,9,0,1,137,16,2014,kig,38,55,7,9
EW026,7,25,25,0,1,154,-1,2014,kig,38,55,7,9
EW028,11,17,17,0,1,145,8,2014,kig,38,55,7,9
EW029,11,20,20,0,1,148,5,2014,kig,38,55,7,9
JB003,1,18,18,0,1,146,7,2014,kig,38,55,7,9
JB004,2,10,10,0,1,138,15,2014,kig,38,55,7,9
JB007,3,11,11,0,1,139,14,2014,kig,38,55,7,9
JB010,4,20,20,0,1,148,5,2014,kig,38,55,7,9
JB014,4,8,8,0,1,136,17,2014,kig,38,55,7,9
JB016,4,19,19,0,1,147,6,2014,kig,38,55,7,9
JB017,4,13,13,0,1,141,12,2014,kig,38,55,7,9
JB019,4,13,13,0,1,141,12,2014,kig,38,55,7,9
JB021,5,9,9,0,1,137,16,2014,kig,38,55,7,9
JB022,5,6,6,0,1,134,19,2014,kig,38,55,7,9
JB024,6,43,43,0,1,153,0,2014,kig,38,55,7,9
JB026,7,10,10,0,1,138,15,2014,kig,38,55,7,9
JB027,7,8,8,0,1,136,17,2014,kig,38,55,7,9
JB030,12,15,15,0,1,143,10,2014,kig,38,55,7,9
LB001,2,9,9,0,1,137,16,2014,kig,38,55,7,9
LB007,3,14,14,0,1,142,11,2014,kig,38,55,7,9
LB008,3,24,24,0,1,152,1,2014,kig,38,55,7,9
LB011,4,17,17,0,1,145,8,2014,kig,38,55,7,9
LB013,4,5,5,0,1,133,20,2014,kig,38,55,7,9
LB014,4,7,7,0,1,135,18,2014,kig,38,55,7,9
LB016,4,12,12,0,1,135,18,2014,kig,38,55,7,9
LB017,4,6,6,0,1,134,19,2014,kig,38,55,7,9
LB020,5,8,8,0,1,136,17,2014,kig,38,55,7,9
LB040,22,27,27,0,1,155,-2,2014,kig,38,55,7,9
NG003,1,41,41,0,1,150,3,2014,kig,38,55,7,9
NG004,1,16,16,0,1,144,9,2014,kig,38,55,7,9
NG011,3,10,10,0,1,138,15,2014,kig,38,55,7,9
NG019,3,5,5,0,1,133,20,2014,kig,38,55,7,9
NG020,4,13,13,0,1,141,12,2014,kig,38,55,7,9
NG022,4,18,18,0,1,146,7,2014,kig,38,55,7,9
NG024,4,13,13,0,1,141,12,2014,kig,38,55,7,9
NG028,4,23,23,0,1,151,2,2014,kig,38,55,7,9
NG029,4,27,27,0,1,155,-2,2014,kig,38,55,7,9
NG031,5,12,12,0,1,140,13,2014,kig,38,55,7,9
NG032,5,18,18,0,1,146,7,2014,kig,38,55,7,9
NG033,5,8,8,0,1,136,17,2014,kig,38,55,7,9
NG034,6,27,27,0,1,155,-2,2014,kig,38,55,7,9
NG036,7,9,9,0,1,137,16,2014,kig,38,55,7,9
NG037,7,8,8,0,1,136,17,2014,kig,38,55,7,9
NG038,7,12,12,0,1,140,13,2014,kig,38,55,7,9
NG040,9,10,10,0,1,138,15,2014,kig,38,55,7,9
NG043,12,16,16,0,1,143,10,2014,kig,38,55,7,9
NG044,12,13,13,0,1,141,12,2014,kig,38,55,7,9
BG002,1,1,20,1,1,150,3,2014,kig,38,55,7,9
CM027,13,18,20,1,1,148,5,2014,kig,38,55,7,9
CM034,13,18,20,1,1,148,5,2014,kig,38,55,7,9
EW001,1,1,15,1,1,146,7,2014,kig,38,55,7,9
JB028,12,12,20,1,1,155,-2,2014,kig,38,55,7,9
JB031,13,15,16,1,1,144,9,2014,kig,38,55,7,9
LB009,3,3,18,1,1,148,5,2014,kig,38,55,7,9
LB026,5,13,16,1,1,138,15,2014,kig,38,55,7,9
LB037,13,24,28,1,1,158,-5,2014,kig,38,55,7,9
LB039,15,24,29,1,1,166,-13,2014,kig,38,55,7,9
NG001,1,1,16,1,1,144,9,2014,kig,38,55,7,9
NG006,1,1,16,1,1,150,3,2014,kig,38,55,7,9
NG018,3,19,22,1,1,150,3,2014,kig,38,55,7,9
NG027,4,4,16,1,1,151,2,2014,kig,38,55,7,9
EW031,12,17,17,0,1,143,10,2014,kig,38,55,7,9
JB029,12,30,30,0,1,151,2,2014,kig,38,55,7,9
C08,3,12,12,0,1,145,8,2015,kig,14,94,7,4
C09,3,6,6,0,1,134,19,2015,kig,14,94,7,4
C10,3,6,6,0,1,134,19,2015,kig,14,94,7,4
C11,3,24,24,0,1,155,-2,2015,kig,14,94,7,4
C14,5,15,15,0,1,144,9,2015,kig,14,94,7,4
C30,12,16,16,0,1,144,9,2015,kig,14,94,7,4
C32,12,15,15,0,1,143,10,2015,kig,14,94,7,4
C35,15,16,16,0,1,144,9,2015,kig,14,94,7,4
I02,2,8,8,0,1,134,19,2015,kig,14,94,7,4
I03,2,17,17,0,1,145,8,2015,kig,14,94,7,4
I11,5,11,11,0,1,139,14,2015,kig,14,94,7,4
I19,6,21,21,0,1,149,4,2015,kig,14,94,7,4
I21,8,11,11,0,1,139,14,2015,kig,14,94,7,4
I34,12,15,15,0,1,143,10,2015,kig,14,94,7,4
M13,4,19,19,0,1,147,6,2015,kig,14,94,7,4
M20,6,13,13,0,1,141,12,2015,kig,14,94,7,4
M40,15,26,26,0,1,153,0,2015,kig,14,94,7,4
C16,16,21,24,1,1,166,-13,2015,kig,14,94,7,4
C17,6,6,19,1,1,157,-4,2015,kig,14,94,7,4
C18,6,6,18,1,1,152,1,2015,kig,14,94,7,4
C20,16,16,18,1,1,159,-6,2015,kig,14,94,7,4
C22,6,6,19,1,1,157,-4,2015,kig,14,94,7,4
C23,7,7,11,1,1,140,13,2015,kig,14,94,7,4
C24,7,7,11,1,1,156,-3,2015,kig,14,94,7,4
C25,8,8,17,1,1,155,-2,2015,kig,14,94,7,4
C26,8,8,17,1,1,159,-6,2015,kig,14,94,7,4
C27,9,9,18,1,1,155,-2,2015,kig,14,94,7,4
C28,9,9,16,1,1,144,9,2015,kig,14,94,7,4
C29,10,10,24,1,1,161,-8,2015,kig,14,94,7,4
I01,1,7,11,1,1,141,12,2015,kig,14,94,7,4
I04,3,14,17,1,1,145,8,2015,kig,14,94,7,4
I05,3,3,17,1,1,154,-1,2015,kig,14,94,7,4
I09,5,24,25,1,1,156,-3,2015,kig,14,94,7,4
I10,5,10,12,1,1,140,13,2015,kig,14,94,7,4
I12,5,21,23,1,1,156,-3,2015,kig,14,94,7,4
I13,5,15,20,1,1,148,5,2015,kig,14,94,7,4
I15,6,6,22,1,1,157,-4,2015,kig,14,94,7,4
I26,11,15,24,1,1,154,-1,2015,kig,14,94,7,4
I28,11,11,14,1,1,142,11,2015,kig,14,94,7,4
I29,12,12,22,1,1,155,-2,2015,kig,14,94,7,4
I33,12,15,18,1,1,146,7,2015,kig,14,94,7,4
I35,17,20,22,1,1,152,1,2015,kig,14,94,7,4
I36,17,17,19,1,1,147,6,2015,kig,14,94,7,4
K01,21,24,27,1,1,172,-19,2015,kig,14,94,7,4
M01,1,1,18,1,1,152,1,2015,kig,14,94,7,4
M02,1,1,19,1,1,152,1,2015,kig,14,94,7,4
M04,2,2,19,1,1,153,0,2015,kig,14,94,7,4
M05,2,2,16,1,1,145,8,2015,kig,14,94,7,4
M08,3,3,14,1,1,146,7,2015,kig,14,94,7,4
M11,4,4,17,1,1,155,-2,2015,kig,14,94,7,4
M12,4,4,18,1,1,152,1,2015,kig,14,94,7,4
M14,4,4,18,1,1,155,-2,2015,kig,14,94,7,4
M15,4,18,22,1,1,151,2,2015,kig,14,94,7,4
M16,6,15,17,1,1,153,0,2015,kig,14,94,7,4
M18,6,12,14,1,1,142,11,2015,kig,14,94,7,4
M21,7,11,16,1,1,146,7,2015,kig,14,94,7,4
M23,7,7,11,1,1,150,3,2015,kig,14,94,7,4
M27,8,11,14,1,1,142,11,2015,kig,14,94,7,4
M29,8,8,11,1,1,151,2,2015,kig,14,94,7,4
M31,8,8,12,1,1,140,13,2015,kig,14,94,7,4
M32,10,10,17,1,1,148,5,2015,kig,14,94,7,4
M38,15,21,24,1,1,160,-7,2015,kig,14,94,7,4
C12,5,24,24,0,1,156,-3,2015,kig,14,94,7,4
C38,19,24,24,0,1,170,-17,2015,kig,14,94,7,4
I27,11,25,25,0,1,154,-1,2015,kig,14,94,7,4
I37,17,25,25,0,1,148,5,2015,kig,14,94,7,4
M36,12,24,24,0,1,147,6,2015,kig,14,94,7,4
M39,15,24,24,0,1,157,-4,2015,kig,14,94,7,4
AGB017,2,24,24,0,1,137,16,2019,kig,2,92,0,25
AGB019,2,23,23,0,1,134,19,2019,kig,2,92,0,25
AGB041,5,26,26,0,1,140,13,2019,kig,2,92,0,25
AGB049,7,23,23,0,1,136,17,2019,kig,2,92,0,25
AGB050,7,29,29,0,1,142,11,2019,kig,2,92,0,25
AGB054,7,31,31,0,1,142,11,2019,kig,2,92,0,25
AGB055,7,23,23,0,1,136,17,2019,kig,2,92,0,25
AGB056,7,24,24,0,1,136,17,2019,kig,2,92,0,25
AGB058,7,31,31,0,1,142,11,2019,kig,2,92,0,25
AGB066,9,28,28,0,1,144,9,2019,kig,2,92,0,25
AGB072,10,30,30,0,1,142,11,2019,kig,2,92,0,25
AGB074,10,31,31,0,1,145,8,2019,kig,2,92,0,25
AGB075,10,25,25,0,1,136,17,2019,kig,2,92,0,25
AGB076,11,29,29,0,1,143,10,2019,kig,2,92,0,25
AGB078,11,30,30,0,1,145,8,2019,kig,2,92,0,25
AGB079,11,30,30,0,1,143,10,2019,kig,2,92,0,25
AGB080,12,27,27,0,1,138,15,2019,kig,2,92,0,25
BLD202,1,22,22,0,1,130,23,2019,kig,2,92,0,25
BLD215,2,24,24,0,1,137,16,2019,kig,2,92,0,25
BLD216,2,28,28,0,1,137,16,2019,kig,2,92,0,25
BLD228,3,24,24,0,1,138,15,2019,kig,2,92,0,25
BLD254,23,25,25,0,1,138,15,2019,kig,2,92,0,25
BLD255,24,29,29,0,1,140,13,2019,kig,2,92,0,25
DJR004,15,27,27,0,1,140,13,2019,kig,2,92,0,25
DJR006,15,31,31,0,1,144,9,2019,kig,2,92,0,25
DJR007,16,29,29,0,1,141,12,2019,kig,2,92,0,25
DJR008,16,26,26,0,1,137,16,2019,kig,2,92,0,25
DJR009,16,24,24,0,1,137,16,2019,kig,2,92,0,25
DJR010,16,29,29,0,1,141,12,2019,kig,2,92,0,25
DJR011,16,31,31,0,1,145,8,2019,kig,2,92,0,25
DJR012,16,35,35,0,1,145,8,2019,kig,2,92,0,25
DJR013,16,28,28,0,1,141,12,2019,kig,2,92,0,25
DJR014,16,19,19,0,1,132,21,2019,kig,2,92,0,25
DJR017,18,26,26,0,1,135,18,2019,kig,2,92,0,25
DJR018,19,23,23,0,1,135,18,2019,kig,2,92,0,25
DJR019,19,24,24,0,1,135,18,2019,kig,2,92,0,25
DJR021,19,24,24,0,1,136,17,2019,kig,2,92,0,25
DJR022,19,21,21,0,1,134,19,2019,kig,2,92,0,25
DJR023,20,33,33,0,1,145,8,2019,kig,2,92,0,25
DJR024,21,24,24,0,1,137,16,2019,kig,2,92,0,25
DJR026,21,27,27,0,1,138,15,2019,kig,2,92,0,25
DJR030,25,34,34,0,1,142,11,2019,kig,2,92,0,25
JAM001,19,22,22,0,1,135,18,2019,kig,2,92,0,25
JAM002,19,33,33,0,1,136,17,2019,kig,2,92,0,25
JAM006,20,26,26,0,1,136,17,2019,kig,2,92,0,25
JAM007,20,28,28,0,1,136,17,2019,kig,2,92,0,25
JAM008,20,27,27,0,1,139,14,2019,kig,2,92,0,25
JAM009,20,24,24,0,1,139,14,2019,kig,2,92,0,25
JAM010,20,30,30,0,1,146,7,2019,kig,2,92,0,25
JAM011,21,35,35,0,1,147,6,2019,kig,2,92,0,25
JCA041,7,25,25,0,1,142,11,2019,kig,2,92,0,25
JCA044,7,23,23,0,1,133,20,2019,kig,2,92,0,25
JCA061,12,31,31,0,1,146,7,2019,kig,2,92,0,25
JCA066,20,33,33,0,1,144,9,2019,kig,2,92,0,25
