"","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","NestAge","Site","Nest","X","year_winter","ws_days_tmin_below_15","w_days_tmin_below_15","sp_days_tmin_below_11","winter_meanTmin","spring_meanTmin","ws_days_awnd_above_13_6","w_days_awnd_above_13_8","sp_days_awnd_above_12","winter_meanWind","spring_meanWind","ws_count_sic_ge95","winter_count_sic_ge95","spring_count_sic_ge95","ws_count_sic_le15","winter_count_sic_le15","spring_count_sic_le15","ws_index","winter_index","spring_index","Year"
"407",6,33,36,1,1,143,-3,"Kig","EFS023",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"408",10,10,17,1,1,147,-7,"Kig","EFS036",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"409",12,30,32,1,1,146,-6,"Kig","EFS044",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"410",14,26,31,1,1,142,-2,"Kig","EFS049",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"411",18,25,32,1,1,155,-15,"Kig","EFS057",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"412",18,18,25,1,1,152,-12,"Kig","EFS058",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"413",6,23,25,1,1,137,3,"Kig","GJH025",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"414",11,25,31,1,1,142,-2,"Kig","GJH042",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"415",14,28,33,1,1,148,-8,"Kig","GJH050",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"416",29,38,41,1,1,160,-20,"Kig","GJH064",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"417",19,19,26,1,1,153,-13,"Kig","MMB039",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"418",4,20,25,1,1,138,2,"Kig","TLM016",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"419",4,18,23,1,1,141,-1,"Kig","TLM018",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"420",7,25,28,1,1,141,-1,"Kig","TLM032",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"421",10,24,27,1,1,140,0,"Kig","TLM048",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"422",10,10,17,1,1,144,-4,"Kig","TLM055",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"423",15,36,37,1,1,152,-12,"Kig","TLM085",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"424",17,17,24,1,1,151,-11,"Kig","TLM091",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"425",19,33,36,1,1,150,-10,"Kig","TLM095",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"426",27,44,47,1,1,158,-18,"Kig","TLM100",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"427",13,41,41,0,1,147,-7,"Kig","TLM070",4,1996,6,5,1,-4.18344370860927,-3.22666666666667,8,6,0,8.00466666666667,6.13333333333333,52,39,13,65,64,1,109.697954015797,74.9673180076768,31.2051741585759,1997
"428",27,40,40,0,1,164,-15,"Kig","DAM001",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"429",28,32,32,0,1,155,-6,"Kig","DAM002",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"430",21,36,36,0,1,161,-12,"Kig","ECH001",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"431",21,33,33,0,1,148,1,"Kig","GJH001",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"432",19,32,32,0,1,152,-3,"Kig","GJH002",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"433",21,32,32,0,1,154,-5,"Kig","GJH003",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"434",21,31,31,0,1,154,-5,"Kig","GJH007",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"435",1,26,26,0,1,144,5,"Kig","KLW002",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"436",6,28,28,0,1,149,0,"Kig","KLW007",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"437",8,29,29,0,1,151,-2,"Kig","KLW012",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"438",8,29,29,0,1,151,-2,"Kig","KLW013",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"439",8,29,29,0,1,151,-2,"Kig","KLW014",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"440",9,27,27,0,1,146,3,"Kig","KLW017",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"441",10,33,33,0,1,156,-7,"Kig","KLW018",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"442",11,32,32,0,1,148,1,"Kig","KLW026",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"443",11,33,33,0,1,157,-8,"Kig","KLW028",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"444",12,25,25,0,1,149,0,"Kig","KLW030",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"445",13,31,31,0,1,156,-7,"Kig","KLW032",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"446",13,33,33,0,1,153,-4,"Kig","KLW033",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"447",13,26,26,0,1,150,-1,"Kig","KLW034",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"448",13,29,29,0,1,152,-3,"Kig","KLW035",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"449",14,27,27,0,1,151,-2,"Kig","KLW037",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"450",14,33,33,0,1,157,-8,"Kig","KLW039",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"451",16,23,23,0,1,143,6,"Kig","KLW042",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"452",16,30,30,0,1,156,-7,"Kig","KLW043",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"453",18,21,21,0,1,145,4,"Kig","KLW045",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"454",28,35,35,0,1,155,-6,"Kig","KLW052",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"455",23,37,37,0,1,160,-11,"Kig","RMA001",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"456",1,24,24,0,1,147,2,"Kig","TLM015",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"457",2,24,24,0,1,148,1,"Kig","TLM020",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"458",4,26,26,0,1,147,2,"Kig","TLM026",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"459",4,17,17,0,1,144,5,"Kig","TLM027",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"460",4,26,26,0,1,150,-1,"Kig","TLM030",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"461",4,25,25,0,1,150,-1,"Kig","TLM033",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"462",5,25,25,0,1,148,1,"Kig","TLM034",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"463",6,28,28,0,1,149,0,"Kig","TLM040",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"464",6,29,29,0,1,152,-3,"Kig","TLM042",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"465",6,28,28,0,1,152,-3,"Kig","TLM043",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"466",8,29,29,0,1,153,-4,"Kig","TLM045",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"467",8,29,29,0,1,154,-5,"Kig","TLM046",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"468",9,32,32,0,1,155,-6,"Kig","TLM056",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"469",9,28,28,0,1,154,-5,"Kig","TLM059",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"470",9,33,33,0,1,155,-6,"Kig","TLM060",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"471",9,30,30,0,1,155,-6,"Kig","TLM061",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"472",10,34,34,0,1,156,-7,"Kig","TLM067",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"473",10,26,26,0,1,149,0,"Kig","TLM068",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"474",10,29,29,0,1,153,-4,"Kig","TLM070",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"475",10,24,24,0,1,153,-4,"Kig","TLM073",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"476",11,27,27,0,1,154,-5,"Kig","TLM074",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"477",11,36,36,0,1,157,-8,"Kig","TLM077",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"478",11,24,24,0,1,156,-7,"Kig","TLM079",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"479",11,24,24,0,1,154,-5,"Kig","TLM080",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"480",12,31,31,0,1,155,-6,"Kig","TLM082",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"481",12,27,27,0,1,151,-2,"Kig","TLM083",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"482",12,26,26,0,1,151,-2,"Kig","TLM086",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"483",12,28,28,0,1,155,-6,"Kig","TLM089",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"484",13,31,31,0,1,156,-7,"Kig","TLM097",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"485",13,34,34,0,1,159,-10,"Kig","TLM098",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"486",13,25,25,0,1,150,-1,"Kig","TLM100",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"487",13,31,31,0,1,159,-10,"Kig","TLM102",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"488",13,30,30,0,1,150,-1,"Kig","TLM103",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"489",13,33,33,0,1,156,-7,"Kig","TLM104",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"490",13,26,26,0,1,150,-1,"Kig","TLM105",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"491",13,28,28,0,1,156,-7,"Kig","TLM106",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"492",13,33,33,0,1,156,-7,"Kig","TLM107",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"493",13,32,32,0,1,159,-10,"Kig","TLM109",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"494",14,34,34,0,1,160,-11,"Kig","TLM113",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"495",14,31,31,0,1,154,-5,"Kig","TLM117",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"496",14,35,35,0,1,160,-11,"Kig","TLM118",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"497",14,28,28,0,1,154,-5,"Kig","TLM123",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"498",15,28,28,0,1,155,-6,"Kig","TLM124",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"499",15,28,28,0,1,152,-3,"Kig","TLM126",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"500",16,32,32,0,1,155,-6,"Kig","TLM128",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"501",16,30,30,0,1,153,-4,"Kig","TLM135",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"502",16,30,30,0,1,153,-4,"Kig","TLM136",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"503",17,28,28,0,1,154,-5,"Kig","TLM140",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"504",17,39,39,0,1,160,-11,"Kig","TLM141",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"505",17,35,35,0,1,160,-11,"Kig","TLM142",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"506",17,35,35,0,1,160,-11,"Kig","TLM146",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"507",19,35,35,0,1,159,-10,"Kig","TLM153",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"508",19,33,33,0,1,156,-7,"Kig","TLM154",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"509",20,40,40,0,1,163,-14,"Kig","TLM157",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"510",20,32,32,0,1,157,-8,"Kig","TLM158",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"511",20,36,36,0,1,163,-14,"Kig","TLM159",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"512",20,32,32,0,1,157,-8,"Kig","TLM163",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"513",22,41,41,0,1,167,-18,"Kig","TLM165",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"514",22,26,26,0,1,149,0,"Kig","TLM167",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"515",22,37,37,0,1,162,-13,"Kig","TLM170",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"516",22,32,32,0,1,152,-3,"Kig","TLM171",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"517",22,32,32,0,1,152,-3,"Kig","TLM172",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"518",24,27,27,0,1,151,-2,"Kig","TLM174",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"519",25,33,33,0,1,158,-9,"Kig","TLM175",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
"520",26,32,32,0,1,156,-7,"Kig","TLM176",5,1997,9,9,0,-5.47218543046358,-2.15,6,4,2,7.30859375,8.53333333333333,74,63,11,48,48,0,221.200051668264,182.428026348894,23.0258509299405,1998
